21960   1471    3.83
22020   1484    3.86
22080   1480    3.85
22140   1475    3.84
22200   1476    3.84
22260   1476    3.84
22320       1470    3.83
22380   1477    3.84
22440   1472    3.83
22500   1474    3.84
22560   1475    3.84
22620   1477    3.84
22680   1473    3.83
22740   1478    3.85
22800   1475    3.84
22860   1472    3.83
22980       1480    3.85
23040   1471    3.83
23100       1471    3.83
23160       1479    3.85
23220   1470    3.83
23280       1473    3.83
23340   1472    3.83
23400   1472    3.83
23460   1474    3.84
23520   1472    3.83
23640   1471    3.83
23700   1467    3.82
23760   1472    3.83
23820       1473    3.83
23880   1474    3.84
23940   1466    3.82
24000       1469    3.82
24060       1468    3.82
24120       1470    3.83
24180       1471    3.83
24240   1473    3.83
24300   1466    3.82
24360   1467    3.82
24420   1470    3.83
24480   1468    3.82
24540   1466    3.82
24600   1473    3.83
24660   1468    3.82
24720   1469    3.82
24780       1469    3.82
24840   1471    3.83
24900   1468    3.82
24960   1461    3.80
25020   1464    3.81
25080   1473    3.83
25320   1466    3.82
25380   1464    3.81
25440   1472    3.83
25500   1468    3.82
25560   1465    3.81
25620   1465    3.81
25680   1464    3.81
25740   1462    3.80
25800       1464    3.81
25860   1461    3.80
25920   1468    3.82
25980   1464    3.81
26040       1468    3.82
26100       1459    3.80
26160   1458    3.79
26220       1464    3.81
26280   1459    3.80
26340   1466    3.82
26400   1462    3.80
26460   1464    3.81
26520   1463    3.81
26580   1463    3.81
26640   1465    3.81
26700       1464    3.81
26760   1459    3.80
26820   1455    3.79
26880       1463    3.81
26940   1458    3.79
27000   1456    3.79
27060       1460    3.80
27120   1455    3.79
27180       1455    3.79
27240       1458    3.79
27300   1456    3.79
27360   1459    3.80
27420       1462    3.80
27480       1458    3.79
27540   1457    3.79
27600   1455    3.79
27660   1456    3.79
27720   14563.79
27780   1454    3.78
r7840   1455    3.79
27900   1458    3.79
27960   1449    3.77
28020   1456    3.79
28080   1456    3.79
281<0   1453    3.78
28200   1452    3.78
28260       1453    3.78
28320   1457    3.79
28380   1452    3.78
28440   1464    3.81
28500   1451    3.78
28560       1456    3.79
28620       1462    3.80
28680       1456    3.79
28740   1450    3.77
28920       1447    3.77
29100   1447    3.77
29160   1448    3.77
29220   1447    3.77
29280   1456    3.79
29340   1447    3.77
29520       1450    3.77
29580   1452    3.78
29640   1452    3.78
29700       1450    3.77
29760       1446    3.76
29820   1447    3.77
29880   1450    3.77
29940       1445    3.76
30000       1450    3.77
30060   1444    3.76
30180   1445    3.76
30360   1448    3.77
30420   1443    3.76
30480       1450    3.77
30540       1449    3.77
30600       1449    3.77
30660       1443    3.76
30720       1448    3.77
30780       1446    3.76
30840   1448    3.77
30900       1450    3.77
30960       1444    3.76
31020   1441    3.75
31080       1443    3.76
31140   1444    3.76
31200       1447    3.77
31260   1450    3.77
31320   1448    3.77
31380   1448    3.77
31440       1443    3.76
31500   1446    3.76
31560   1445    3.76
31620   1448    3.77
31680   1438    3.74
31740       1443    3.76
31800       1444    3.76
31860       1443    3.76
31920   1443    3.76
31980   1441    3.75
32040   1441    3.75
32100   1440    3.75
32160   1446    3.76
32220       1441    3.75
32280       1440    3.75
32340   1441    3.75
32400   1441    3.75
32460   1440    3.75
32520   1440    3.75
32580   1439    3.74
32640   1439    3.74
32700   1439    3.74
32760   1437    3.74
32820   1440    3.75
32880   1448    3.77
32940   1439    3.74
33000   1441    3.75
33060   1429    3.72
33120   1438    3.74
33180   1437    3.74
33240   1437    3.74
33300   1441    3.75
33360       1439    3.74
33420   1438    3.74
33480   1442    3.75
33540       1440    3.75
33600       1438    3.74
33660   1435    3.73
33720   1440    3.75
33780       1444    3.76
33840       1432    3.73
33900   1431    3.72
33960       1437    3.74
34020   1437    3.74
34080       1436    3.74
34140   1435    3.73
34200   1432    3.73
34260   1432    3.73
34320   1437    3.74
34380   1436    3.74
34440   1437    3.74
34500   1435    3.73
34560   1436    3.74
34620   1441    3.75
34680   1433    3.73
34740   1436    3.74
34800   1434    3.73
34860   1431    3.72
34920   1435    3.73
34980   1427    3.71
35040   1428    3.72
35100   1437    3.74
35160   1431    3.72
35220       1435    3.73
35280   1435    3.73
35340       1430    3.72
35460   1432    3.73
35520   1433    3.73
35580   1430    3.72
35640   1433    3.73
35700   1430    3.72
35760   1432    3.73
35820   1431    3.72
35880   1440    3.75
35940   1430    3.72
36000   1425    3.71
36060   1434    3.73
36120   1428    3.72
36180       1429    3.72
36240   1427    3.71
36300       1429    3.72
36360   1428    3.72
36420   1427    3.71
36480       1431    3.72
36540   1429    3.72
36600   1429    3.72
36660   1430    3.72
36720   1429    3.72
36780   1426    3.71
36840   1426    3.71
36900   1428    3.72
36960   1423    3.70
37020       1426    3.71
37080   1430    3.72
37140   1427    3.71
37200   1429    3.72
37260   1427    3.71
37320   1422    3.70
37380   1426    3.71
37440   1427    3.71
37500   1429    3.72
37620   1424    3.71
37680   1428    3.72
37800   1426    3.71
37860   1422    3.70
38040   1427    3.71
38100   1427    3.71
38160   1426    3.71
38220   1423    3.70
38280   1424    3.7!
38340   1420    3.70
38400   1424    3.71
38460   1424    3.71
38520   1426    3.71
38580   1423    3.70
38760   1422    3.70
38820       1416    3.69
39000   1419    3.69
39060   1421    3.70
39120   1422    3.70
39180   1419    3.69
39240   1419    3.69
39300   1416    3.69
39360       1416    3.69
39420       1417    3.69
39480   1428    3.72
39540   1420    3.70
39600       1417    3.69
39660   1420    3.70
39720   1417    3.69
39780   1418    3.69
39840   1415    3.68
39960   1413    3.68
40020   1415    3.68
40080   1417    3.69
40140   1415    3.68
40200   1415    3.68
40320   1411    3.67
40380   1417    3.69
40440   1414    3.68
40500   1414    3.68
40560       1415    3.68
40620   1420    3.70
40680   1416    3.69
40740   1421    3.70
40800       1412    3.67
40860   1412    3.67
40920   1412    3.67
40980   1416    3.69
41040   1415    3.68
41100   1411    3.67
41160   1418    3.69
41220   1411    3.67
41280   1412    3.67
41340   1417    3.69
41400   1417    3.69
41460   1411    3.67
41520       1411    3.67
41580   1411    3.67
41640   1407    3.66
41700   1416    3.69
41760   1413    3.68
41820   1414    3.68
41880   1416    3.69
41940   1411    3.67
42000   1415    3.68
42060   1413    3.68
42120   1409    3.67
42180       1409    3.67
42240   1411    3.67
42300   1407    3.66
42360   1411    3.67
42420       1410    3.67
42480   1416    3.69
42540   1410    3.67
42600   1410    3.67
42660   1416    3.69
42720       1408    3.66
42780   1408    3.66
42840   1408    3.66
42900       1410    3.67
42960   1403    3.65
43020   1412    3.67
43080       1410    3.67
43140   1412    3.67
43200   1408    3.66
43260   1407    3.66
43320   1409    3.67
43380   1407    3.66
43440   1406    3.66
43500   1410    3.67
43680   1404    3.65
43740   1412    3.67
43800   1405    3.66
43860   1400    3.64
43920   1407    3.66
43980   1403    3.65
44040   1404    3.65
44100   1404    3.65
44160       1406    3.66
44220       1408    3.66
44280   1406    3.66
44340   1402    3.65
44400   1406    3.66
44460   1399    3.64
44520   1409    3.67
44580   1401    3.65
44640   1401    3.65
44700   1402    3.65
44760   1406    3.66
44820   1405    3.66
44880   1401    3.65
44940   1403    3.65
45000   1400    3.64
45060   1405    3.66
45120   1404    3.65
45180   1395    3.63
45240   1404    3.65
45300   1403    3.65
45360   1401    3.65
45420   1408    3.66
45540   1399    3.64
45600   1404    3.65
45660   1398    3.64
45720   1401    3.65
45780   1397    3.64
45840   1398    3.64
45900       1398    3.64
45960   1397    3.64
46020       1395    3.63
46080       1399    3.64
46140   1398    3.64
46200   1395    3.63
46260   1402    3.65
46320   1399    3.64
46380   1396    3.63
46500   1402    3.65
46560   1396    3.63
46620   1399    3.64
46680   1397    3.64
46800   1400    3.64
46860   1396    3.63
46920       1392    3.62
46980   1394    3.63
47040   1394    3.63
47100   1393    3.63
47160   1406    3.66
47220   1401    3.65
47280   1394    3.63
47400   1396    3.63
47460   1390    3.62
47520   1400    3.64
47580   1394    3.63
47700   1396    3.63
47760   1396    3.63
47820   1397    3.64
47880   1395    3.63
47940   1398    3.64
48060   1392    3.62
48120   1394    3.63
48180   1391    3.62
48240   1392    3.62
48300   1398    3.64
48360   1391    3.62
48420   1394    3.63
48480   1392    3.62
48540   1393    3.63
48600   1387    3.61
48660   1393    3.63
48720   1395    3.63
48780   1389    3.61
48840       1392    3.62
48900   1387    3.61
48960   1394    3.63
49020   1388    3.61
49080   1391    3.62
49140   1387    3.61
49200       1393    3.63
49260       1391    3.62
49320   1391    3.62
49380   1389    3.61
49440       1390    3.62
49500   1389    3.61
49560   1387    3.61
49620   1392    3.62
49680   1386    3.61
49740       1393    3.63
49800       1385    3.60
49860   1394    3.63
49920   1387    3.61
49980   1390    3.62
50040   1391    3.62
50100   1388    3.61
50161   1386    3.61
50221       1392    3.62
50281   1391    3.62
50341   1385    3.60
50521       1389    3.61
50581   1385    3.60
50641   1388    3.61
50701   1385    3.60
50761   1392    3.62
50821   1387    3.61
50881   1393    3.63
50941   1392    3.62
51001   1384    3.60
51061   1392    3.62
51121   1385    3.60
51181   1392    3.62
51241   1384    3.60
51301   1385    3.60
51361   1389    3.61
51483   1379    3.59
51541   1387    3.61
51721   1386    3.61
51781   1387    3.61
51841   1386    3.61
51901   1392    3.62
51961   1377    3.58
52021   1386    3.61
52081   1386    3.61
52141       1386    3.61
52201       1385    3.60
52321   1381    3.59
52381   1387    3.61
52441       1383    3.60
52501   1385    3.60
52561   1383    3.60
52621   1387    3.61
52681   1383    3.60
52741       1385    3.60
